timestamp,X,Y,A,Z,chiamate,p0,p_cappuccio,z,significativo
1491570784,35622,34458,24,34458,3,0.00011999840002133303,0.0014416146083613649,0.4001658560533544,0.3445171805839641
1491570786,35622,34458,24,8042,3,9.333208890548126e-05,0.0014416146083613649,0.4628945006115081,0.32171999479685054
1491570786,35622,34458,24,34458,3,0.00011999840002133303,0.0014416146083613649,0.4001658560533544,0.3445171805839641
1491570788,35622,34458,24,8042,3,9.333208890548126e-05,0.0014416146083613649,0.4628945006115081,0.32171999479685054
1491570788,35622,34458,24,34458,3,0.00011999840002133303,0.0014416146083613649,0.4001658560533544,0.3445171805839641
1491571442,35622,34458,24,8042,6,9.333208890548126e-05,0.0014416146083613649,0.4628945006115081,0.32171999479685054
1491571442,35622,34458,24,34458,6,0.00011999840002133303,0.0014416146083613649,0.4001658560533544,0.3445171805839641
1491587602,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491644439,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491644439,44610,35654,45423,35654,3,0.00015999786669511072,0.0046452026269421754,2.4051315762267205,0.008083321949047928
1491647768,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491647768,44610,35654,45423,35654,3,0.00015999786669511072,0.0046452026269421754,2.4051315762267205,0.008083321949047928
1491650528,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491650528,44610,35654,45423,35654,3,0.00015999786669511072,0.0046452026269421754,2.4051315762267205,0.008083321949047928
1491760810,44610,35654,45423,35654,3,0.00015999786669511072,0.0046452026269421754,2.4051315762267205,0.008083321949047928
1491760810,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491778372,1953,8171,43937,8171,3,5.333262223170358e-06,0.0004805382027871216,1.395611541953624,0.08141575243159727
1491821590,1786,1765,4688,1765,3,0.0068665751123318354,0.010251481659458592,0.8762557805972012,0.19044549918431475
1491821590,1786,1765,4697,1765,3,0.0007813229156944574,0.0022425116130065674,1.1179409165754857,0.1317961141601367
1491832054,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491832054,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491832587,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491832587,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491841502,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491841502,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491846187,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491846187,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491846270,44610,35654,35656,35654,3,3.999946667377768e-05,0.00304340861765177,3.220883384924638,0.0006389806834951051
1491846270,44610,35654,45430,35654,3,0.00011466513779816267,0.0019221528111484864,1.1448892090557992,0.12612752729937493
1491917047,69,68,4762,68,3,5.866588445487394e-05,0.007528431843664905,88.33641069149591,0.0
1491917051,69,68,4762,68,3,5.866588445487394e-05,0.007528431843664905,88.33641069149591,0.0
1491920498,69,68,4762,68,3,5.866588445487394e-05,0.007528431843664905,88.33641069149591,0.0
1491920499,69,68,4762,68,3,5.866588445487394e-05,0.007528431843664905,88.33641069149591,0.0
