timestamp,X,Y,Z,chiamate,p0,p_cappuccio,z,significativo
1211422,23,29,23,4,0.0009819762718824,0.0001748319670538,-0.2498491952043305,0.5986480131775795
1211796,33,24,33,2,0.0116051741222471,0.0023194374295815,-1.5265328322705072,0.9365613898794972
1211906,24,35,24,2,2.6781171051339505e-05,0.0028866700338008,22.091671557239323,0.0
1212242,29,23,29,4,0.0004820610789241,0.0002292241345817,-0.1367740662665289,0.554395308454968
1212353,35,24,35,2,0.0112927271266481,0.0020979836046466,-1.4869547884316616,0.9314866238301216
1212379,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1212659,23,34,23,4,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1213106,23,29,23,2,0.0009819762718824,0.0001748319670538,-0.2498491952043305,0.5986480131775795
1213194,29,23,29,2,0.0004820610789241,0.0002292241345817,-0.1367740662665289,0.554395308454968
1213365,34,23,34,6,0.0110963318722716,0.002222308558996,-1.5248473098153057,0.9363514067094896
1213402,27,36,27,6,1.7854114034226332e-05,0.000870274680446,4.683634828852967,1.4091596005627594e-06
1213569,36,27,36,4,0.0039814674296324,0.0005361513656319,-0.6067731174362493,0.7279992546045765
1213860,27,36,27,4,1.7854114034226332e-05,0.000870274680446,4.683634828852967,1.4091596005627594e-06
1214187,23,34,23,2,1.7854114034226332e-05,0.0031158941683826,29.30044467020671,0.0
1214251,34,23,34,4,0.0110963318722716,0.002222308558996,-1.5248473098153057,0.9363514067094896
1214311,19,33,19,2,0.0,0.0038035665721278,inf,0.0
1214704,36,27,36,2,0.0039814674296324,0.0005361513656319,-0.6067731174362493,0.7279992546045765
1215274,27,36,27,2,1.7854114034226332e-05,0.000870274680446,4.683634828852967,1.4091596005627594e-06
1215696,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1215707,22,33,22,6,1.7854114034226332e-05,0.0030265356074439,27.467074479184397,0.0
1215799,33,22,33,4,0.0103821673109026,0.0019969695792377,-1.4890457634821797,0.9317623408487372
1216456,22,33,22,4,1.7854114034226332e-05,0.0030265356074439,27.467074479184397,0.0
1216598,41,15,41,2,8.927057017113166e-06,0.0198686817669684,503.7660314058597,0.0
1216693,15,41,15,4,0.0298342245511922,0.0183068495279536,-2.2897239263594438,0.9889813372449452
1217034,33,22,33,6,0.0103821673109026,0.0019969695792377,-1.4890457634821797,0.9317623408487372
1217366,22,33,22,2,1.7854114034226332e-05,0.0030265356074439,27.467074479184397,0.0
1217432,33,22,33,4,0.0103821673109026,0.0019969695792377,-1.4890457634821797,0.9317623408487372
1219035,21,35,21,2,1.7854114034226332e-05,0.0035238354248416,33.908029875027125,0.0
1219309,25,30,25,6,0.0009373409867968,0.0001515210381133,-0.2223865481543449,0.5879935086628065
1219456,30,25,30,4,0.0004642069648898,0.000120439799526,-0.1840497416115595,0.5730127833890777
1219742,2,26,2,2,0.0,0.0004429076498698,inf,0.0
1219806,26,2,26,2,0.001740776118337,0.0002486499086988,-0.2885819152539028,0.6135493317502703
1220254,25,30,25,4,0.0009373409867968,0.0001515210381133,-0.2223865481543449,0.5879935086628065
1220429,30,25,30,2,0.0004642069648898,0.000120439799526,-0.1840497416115595,0.5730127833890777
1220467,18,35,18,2,0.0,0.0028866700338008,inf,0.0
1221254,39,13,39,4,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1222362,21,34,21,2,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
1222530,21,35,21,2,1.7854114034226332e-05,0.0035238354248416,33.908029875027125,0.0
1223261,35,21,35,4,0.0112927271266481,0.0025680873382804,-1.5578987287394042,0.9403713716853284
1223860,39,13,39,4,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1225560,39,13,39,4,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1226219,30,25,30,2,0.0004642069648898,0.000120439799526,-0.1840497416115595,0.5730127833890777
1226496,39,13,39,4,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1226928,35,18,35,2,0.0106321249073817,0.001860989160418,-1.4861764204369856,0.9313837686210164
1226991,1,23,1,4,0.0,0.0003380084696375,inf,0.0
1227396,23,1,23,4,0.0019996607718333,0.0002175686701115,-0.2931456927435278,0.6152946038482698
1228229,1,23,1,2,0.0,0.0003380084696375,inf,0.0
1228471,39,13,39,4,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1228586,13,39,13,6,0.0172738553281139,0.0050856676638564,-2.191868072552855,0.985805482976399
1228695,39,13,39,2,8.034351315401852e-05,0.005971482963596,34.37320328536393,0.0
1229084,23,1,23,2,0.0019996607718333,0.0002175686701115,-0.2931456927435278,0.6152946038482698
1229357,13,39,13,4,0.0172738553281139,0.0050856676638564,-2.191868072552855,0.985805482976399
1229924,21,34,21,6,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
1230525,21,34,21,6,1.7854114034226332e-05,0.0032946112902599,31.19379708326357,0.0
